movie_id,title,original_title,original_language,overview,tagline,status,homepage,budget,revenue,runtime,popularity,vote_average,vote_count,release_date,profit,roi,release_year,release_month,vote_weighted
591,The Da Vinci Code,The Da Vinci Code,en,"When the curator of the Louvre is found murdered in the famed museum's hallowed halls, Harvard professor, Robert Langdon and cryptographer, Sophie Neve must untangle a deadly web of deceit involving the works of Leonardo da Vinci.",Seek the truth.,Released,http://www.sonypictures.com/homevideo/thedavincicode/index.html,125000000.0,767820459.0,149.0,45.313197,6.5,2704,2006-05-17,642820459.0,5.142563672,2006.0,5.0,6.4364
592,The Conversation,The Conversation,en,"Surveillance expert Harry Caul (Gene Hackman) is hired by a mysterious client's brusque aide (Harrison Ford) to tail a young couple, Mark (Frederic Forrest) and Ann (Cindy Williams). Tracking the pair through San Francisco's Union Square, Caul and his associate Stan (John Cazale) manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger.",Harry Caul is an invader of privacy. The best in the business.,Released,,1600000.0,4420000.0,113.0,20.810292,7.5,372,1974-04-07,2820000.0,1.7625,1974.0,4.0,6.6928
593,Solaris,Солярис,ru,"Ground control has been receiving strange transmissions from the three remaining residents of the Solaris space station. When cosmonaut and psychologist Kris Kelvin is sent to investigate, he experiences the strange phenomena that afflict the Solaris crew, sending him on a voyage into the darkest recesses of his own consciousness. Based on the novel by the same name from Polish author Stanislaw Lem.",,Released,,,,167.0,24.132271,7.7,357,1972-03-20,,,1972.0,3.0,6.7619
594,The Terminal,The Terminal,en,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",Life is waiting.,Released,http://www.theterminal-themovie.com/,60000000.0,219417255.0,128.0,57.753914,7.0,1910,2004-06-17,159417255.0,2.65695425,2004.0,6.0,6.8117
595,To Kill a Mockingbird,To Kill a Mockingbird,en,"In a small Alabama town in the 1930s, scrupulously honest and highly respected lawyer, Atticus Finch puts his career on the line when he agrees to represent Tom Robinson, a black man accused of rape. The trial and the events surrounding it are seen through the eyes of Finch's six-year-old daughter, Scout. While Robinson's trial gives the movie its momentum, there are plenty of anecdotal occurrences before and after the court date: Scout's ever-strengthening bond with older brother, Jem, her friendship with precocious young Dill Harris, her father's no-nonsense reactions to such life-and-death crises as a rampaging mad dog, and especially Scout's reactions to, and relationship with, Boo Radley, the reclusive 'village idiot' who turns out to be her salvation when she is attacked by a venomous bigot.",,Released,,2000000.0,13129846.0,129.0,22.139842,8.0,657,1962-12-25,11129846.0,5.564923,1962.0,12.0,7.1755
597,Titanic,Titanic,en,"84 years later, a 101-year-old woman named Rose DeWitt Bukater tells the story to her granddaughter Lizzy Calvert, Brock Lovett, Lewis Bodine, Bobby Buell and Anatoly Mikailavich on the Keldysh about her life set in April 10th 1912, on a ship called Titanic when young Rose boards the departing ship with the upper-class passengers and her mother, Ruth DeWitt Bukater, and her fiancé, Caledon Hockley. Meanwhile, a drifter and artist named Jack Dawson and his best friend Fabrizio De Rossi win third-class tickets to the ship in a game. And she explains the whole story from departure until the death of Titanic on its first and last voyage April 15th, 1912 at 2:20 in the morning.",Nothing on Earth could come between them.,Released,http://www.titanicmovie.com,200000000.0,1845034188.0,194.0,100.025899,7.5,7562,1997-11-18,1645034188.0,8.22517094,1997.0,11.0,7.4127
598,City of God,Cidade de Deus,pt,"Cidade de Deus is a shantytown that started during the 1960s and became one of Rio de Janeiro’s most dangerous places in the beginning of the 1980s. To tell the story of this place, the movie describes the life of various characters, all seen by the point of view of the narrator, Buscapé. Buscapé was raised in a very violent environment. Despite the feeling that all odds were against him, he finds out that life can be seen with other eyes: The eyes of an artist. By accident, he becomes a professional photographer, gaining his freedom.","If you run you're dead... if you stay, you're dead again. Period.",Released,http://cidadededeus.globo.com/,3300000.0,30641770.0,130.0,44.356711,8.1,1814,2002-02-05,27341770.0,8.28538484848485,2002.0,2.0,7.6662
601,E.T. the Extra-Terrestrial,E.T. the Extra-Terrestrial,en,"After a gentle alien becomes stranded on Earth, the being is discovered and befriended by a young boy named Elliott. Bringing the extraterrestrial into his suburban California house, Elliott introduces E.T., as the alien is dubbed, to his brother and his little sister, Gertie, and the children decide to keep its existence a secret. Soon, however, E.T. falls ill, resulting in government intervention and a dire situation for both Elliott and the alien.",He is afraid. He is alone. He is three million light years from home.,Released,http://www.et20.com/,10500000.0,792910554.0,115.0,56.105798,7.3,3269,1982-04-03,782410554.0,74.51529085714286,1982.0,4.0,7.1398
602,Independence Day,Independence Day,en,"On July 2, a giant alien mothership enters orbit around Earth and deploys several dozen saucer-shaped 'destroyer' spacecraft that quickly lay waste to major cities around the planet. On July 3, the United States conducts a coordinated counterattack that fails. On July 4, a plan is devised to gain access to the interior of the alien mothership in space, in order to plant a nuclear missile.",Earth. Take a good look. It might be your last.,Released,,75000000.0,816969268.0,145.0,60.442593,6.7,3260,1996-06-25,741969268.0,9.892923573333332,1996.0,6.0,6.6192
603,The Matrix,The Matrix,en,"Set in the 22nd century, The Matrix tells the story of a computer hacker who joins a group of underground insurgents fighting the vast and powerful computers who now rule the earth.",Welcome to the Real World.,Released,http://www.warnerbros.com/matrix,63000000.0,463517383.0,136.0,104.309993,7.9,8907,1999-03-30,400517383.0,6.357418777777778,1999.0,3.0,7.8039
604,The Matrix Reloaded,The Matrix Reloaded,en,"Six months after the events depicted in The Matrix, Neo has proved to be a good omen for the free humans, as more and more humans are being freed from the matrix and brought to Zion, the one and only stronghold of the Resistance.  Neo himself has discovered his superpowers including super speed, ability to see the codes of the things inside the matrix and a certain degree of pre-cognition. But a nasty piece of news hits the human resistance: 250,000 machine sentinels are digging to Zion and would reach them in 72 hours. As Zion prepares for the ultimate war, Neo, Morpheus and Trinity are advised by the Oracle to find the Keymaker who would help them reach the Source.  Meanwhile Neo's recurrent dreams depicting Trinity's death have got him worried and as if it was not enough, Agent Smith has somehow escaped deletion, has become more powerful than before and has fixed Neo as his next target.",Free your mind.,Released,,150000000.0,738599701.0,138.0,70.78591,6.7,3443,2003-05-15,588599701.0,3.923998006666667,2003.0,5.0,6.6229
605,The Matrix Revolutions,The Matrix Revolutions,en,The human city of Zion defends itself against the massive invasion of the machines as Neo fights to end the war at another front while also opposing the rogue Agent Smith.,Everything that has a beginning has an end.,Released,,150000000.0,424988211.0,129.0,73.313918,6.4,3096,2003-11-05,274988211.0,1.83325474,2003.0,11.0,6.3572
606,Out of Africa,Out of Africa,en,"Out of Africa tells the story of the life of Danish author Karen Blixen, who at the beginning of the 20th century moved to Africa to build a new life for herself. The film is based on the autobiographical novel by Karen Blixen from 1937.",Based on a true story.,Released,,31000000.0,128499205.0,161.0,13.864975,7.0,279,1985-12-20,97499205.0,3.1451356451612904,1985.0,12.0,6.4173
607,Men in Black,Men in Black,en,"Men in Black follows the exploits of agents Kay and Jay, members of a top-secret organization established to monitor and police alien activity on Earth. The two Men in Black find themselves in the middle of the deadly plot by an intergalactic terrorist who has arrived on Earth to assassinate two ambassadors from opposing galaxies. In order to prevent worlds from colliding, the MiB must track down the terrorist and prevent the destruction of Earth. It's just another typical day for the Men in Black.",Protecting the Earth from the scum of the universe.,Released,http://www.sonypictures.com/homevideo/meninblack/,90000000.0,589390539.0,98.0,104.121555,6.9,4412,1997-07-02,499390539.0,5.548783766666666,1997.0,7.0,6.8178
608,Men in Black II,Men in Black II,en,"Kay and Jay reunite to provide our best, last and only line of defense against a sinister seductress who levels the toughest challenge yet to the MIB's untarnished mission statement – protecting Earth from the scum of the universe. It's been four years since the alien-seeking agents averted an intergalactic disaster of epic proportions. Now it's a race against the clock as Jay must convince Kay – who not only has absolutely no memory of his time spent with the MIB, but is also the only living person left with the expertise to save the galaxy – to reunite with the MIB before the earth submits to ultimate destruction.",Same Planet. New Scum.,Released,http://www.sonypictures.com/homevideo/meninblackii/,140000000.0,441818803.0,88.0,91.332849,6.0,3114,2002-07-03,301818803.0,2.1558485928571427,2002.0,7.0,6.0128
609,Poltergeist,Poltergeist,en,"Steve Freeling lives with his wife, Diane, and their three children, Dana, Robbie, and Carol Anne, in Southern California where he sells houses for the company that built the neighborhood. It starts with just a few odd occurrences, such as broken dishes and furniture moving around by itself. However, when he realizes that something truly evil haunts his home, Steve calls in a team of parapsychologists led by Dr. Lesh to help before it's too late.",They're here.,Released,,10700000.0,122200000.0,114.0,36.230204,7.0,794,1982-06-04,111500000.0,10.42056074766355,1982.0,6.0,6.6492
612,Munich,Munich,en,"During the 1972 Olympic Games in Munich, eleven Israeli athletes are taken hostage and murdered by a Palestinian terrorist group known as Black September. In retaliation, the Israeli government recruits a group of Mossad agents to track down and execute those responsible for the attack.",The world was watching in 1972 as 11 Israeli athletes were murdered at the Munich Olympics. This is the story of what happened next.,Released,,70000000.0,130358911.0,164.0,29.035222,6.9,696,2005-12-22,60358911.0,0.8622701571428572,2005.0,12.0,6.5623
613,Downfall,Der Untergang,de,"In April of 1945, Germany stands at the brink of defeat with the Russian Army closing in from the east and the Allied Expeditionary Force attacking from the west. In Berlin, capital of the Third Reich, Adolf Hitler proclaims that Germany will still achieve victory and orders his generals and advisers to fight to the last man. When the end finally does come, and Hitler lies dead by his own hand, what is left of his military must find a way to end the killing that is the Battle of Berlin, and lay down their arms in surrender.","April 1945, a nation awaits its...Downfall",Released,http://www.downfallthefilm.com/,18339750.0,92180910.0,156.0,32.445895,7.7,1037,2004-09-08,73841160.0,4.026290434711488,2004.0,9.0,7.177
